path,split,orig_group,review_cat_zh,review_cat,causeless,uniform_fallen,uniform_lie_down,labels_16,frames,pred_fall,pred_fallen,pred_normal,decision
lying/lying_to_064,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_065,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_066,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_067,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_068,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_069,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_070,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_071,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_072,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_073,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_074,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_075,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_076,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_077,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_078,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_079,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_080,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_081,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_082,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_083,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_084,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_085,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_086,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_087,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_088,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_089,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_090,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_091,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_092,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_093,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_094,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_095,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,80.0,0.0,remove
lying/lying_to_097,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_098,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_099,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_100,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_101,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_102,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_103,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_104,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_105,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_106,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_107,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,16.0,64.0,0.0,remove
lying/lying_to_108,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_109,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_110,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_111,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_112,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_113,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_114,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_115,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_116,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_117,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_118,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_119,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_120,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_121,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_122,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_123,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_124,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_125,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_126,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_127,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,1.0,49.0,30.0,remove
lying/lying_to_128,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_129,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_130,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_131,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,16.0,0.0,64.0,remove
lying/lying_to_132,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_133,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_134,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_135,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_136,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_137,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_138,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_139,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_140,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_141,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_142,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_143,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_144,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_145,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_146,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_147,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_148,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_149,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_150,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_151,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_152,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_153,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_154,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_155,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_156,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_157,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_158,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_159,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_160,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_161,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_162,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_163,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_164,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_165,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_166,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_167,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_168,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_169,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_170,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_171,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_172,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_173,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_174,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_175,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_176,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_177,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_178,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_179,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_180,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_181,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_182,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_to_183,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_184,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_185,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_186,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_187,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_188,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_189,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_190,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_191,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_192,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_193,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_194,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_195,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_196,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_197,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_198,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_199,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_to_200,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_001,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_002,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_003,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_004,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_005,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_006,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_007,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_008,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_009,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_010,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_011,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_012,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_013,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_014,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_015,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_016,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_017,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_yo_018,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_019,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_020,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_021,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_022,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_023,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_024,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_025,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_026,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_027,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_028,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_029,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_030,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_031,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_032,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_033,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_yo_034,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_035,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_yo_036,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_037,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_yo_038,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_039,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_040,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_041,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_042,train,uniform_fallen,全程保持躺着,keep_lying,True,True,False,fallen,fallen:81,,,,remove
lying/lying_yo_043,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_044,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_045,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_046,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_047,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_048,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_049,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_050,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_yo_051,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_052,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_053,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_054,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_055,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_056,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_057,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_058,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_059,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_yo_060,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_061,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_062,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_063,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_064,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_065,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_066,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_067,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_068,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_069,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_070,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_yo_071,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_072,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_073,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_074,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_yo_075,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_076,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_077,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_078,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_079,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_080,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_081,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_082,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_yo_083,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_084,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_085,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_086,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_087,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_088,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_089,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_090,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_091,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_092,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_093,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_094,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_095,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_096,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_097,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_098,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_099,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_100,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_101,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,2.0,78.0,0.0,remove
lying/lying_yo_102,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_103,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_104,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_105,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_106,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_107,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_108,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_109,test,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,0.0,0.0,80.0,remove
lying/lying_yo_110,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_111,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_112,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_113,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_114,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_115,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_116,val,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_117,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_118,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
lying/lying_yo_119,train,causeless_lying,全程保持躺着,keep_lying,True,False,False,lying,lying:81,,,,remove
